,0,1
0,"[[-2.80914593e+01 -1.91690887e+02  1.06075990e+00  1.68928928e+09]
 [-3.10259457e+01 -1.91713333e+02  1.34253848e+00  1.68928928e+09]
 [-3.37251663e+01 -1.91736191e+02  1.63112485e+00  1.68928928e+09]
 [-3.66360664e+01 -1.91762726e+02  1.96893263e+00  1.68928928e+09]
 [-3.93104553e+01 -1.91786697e+02  2.29018569e+00  1.68928928e+09]
 [-4.19759331e+01 -1.91806931e+02  2.60856581e+00  1.68928928e+09]
 [-4.48545074e+01 -1.91819260e+02  2.94762015e+00  1.68928928e+09]
 [-4.75031776e+01 -1.91816223e+02  3.25659752e+00  1.68928928e+09]
 [-5.01435699e+01 -1.91795380e+02  3.56323886e+00  1.68928928e+09]
 [-5.27755890e+01 -1.91756073e+02  3.86840773e+00  1.68928928e+09]
 [-5.56175766e+01 -1.91697281e+02  4.19778633e+00  1.68928928e+09]
 [-5.84501152e+01 -1.91630783e+02  4.52607107e+00  1.68928928e+09]
 [-6.12735634e+01 -1.91566208e+02  4.85333252e+00  1.68928928e+09]
 [-6.38719521e+01 -1.91515366e+02  5.15455818e+00  1.68928928e+09]
 [-6.66783981e+01 -1.91474075e+02  5.47996712e+00  1.68928928e+09]
 [-6.94760437e+01 -1.91448471e+02  5.80435848e+00  1.68928928e+09]
 [-7.20506592e+01 -1.91437592e+02  6.10287476e+00  1.68928928e+09]
 [-7.46177063e+01 -1.91436768e+02  6.40004969e+00  1.68928928e+09]
 [-7.73894043e+01 -1.91445023e+02  6.71365929e+00  1.68928928e+09]
 [-7.99412994e+01 -1.91459564e+02  6.98260164e+00  1.68928928e+09]
 [-8.27025833e+01 -1.91482559e+02  7.24248171e+00  1.68928928e+09]
 [-8.52491074e+01 -1.91510574e+02  7.45279169e+00  1.68928928e+09]
 [-8.80058594e+01 -1.91548279e+02  7.65030241e+00  1.68928928e+09]
 [-9.07599564e+01 -1.91593582e+02  7.81783438e+00  1.68928928e+09]
 [-9.35098343e+01 -1.91646484e+02  7.95593405e+00  1.68928928e+09]
 [-9.62522736e+01 -1.91706268e+02  8.06512642e+00  1.68928928e+09]
 [-9.87757339e+01 -1.91765518e+02  8.14018536e+00  1.68928928e+09]
 [-1.01498474e+02 -1.91831375e+02  8.19417667e+00  1.68928928e+09]
 [-1.03995743e+02 -1.91890839e+02  8.22208309e+00  1.68928928e+09]
 [-1.06677277e+02 -1.91949783e+02  8.24084187e+00  1.68928928e+09]
 [-1.09125732e+02 -1.91995071e+02  8.25861454e+00  1.68928928e+09]
 [-1.11747086e+02 -1.92031448e+02  8.28159714e+00  1.68928928e+09]
 [-1.14137733e+02 -1.92052109e+02  8.30514240e+00  1.68928928e+09]
 [-1.16695381e+02 -1.92059509e+02  8.33166981e+00  1.68928928e+09]
 [-1.19216911e+02 -1.92051010e+02  8.35831165e+00  1.68928928e+09]
 [-1.21510605e+02 -1.92030472e+02  8.38262463e+00  1.68928928e+09]
 [-1.23957748e+02 -1.91997589e+02  8.40852261e+00  1.68928928e+09]
 [-1.26181885e+02 -1.91960114e+02  8.43201542e+00  1.68928928e+09]
 [-1.28554077e+02 -1.91914276e+02  8.45704460e+00  1.68928928e+09]
 [-1.30887360e+02 -1.91865128e+02  8.48165607e+00  1.68928928e+09]
 [-1.33180771e+02 -1.91813507e+02  8.50585556e+00  1.68928928e+09]
 [-1.35433014e+02 -1.91759338e+02  8.52963161e+00  1.68928928e+09]
 [-1.37643539e+02 -1.91701660e+02  8.55296612e+00  1.68928928e+09]
 [-1.39815079e+02 -1.91638351e+02  8.57586861e+00  1.68928928e+09]
 [-1.41788696e+02 -1.91572845e+02  8.59690380e+00  1.68928928e+09]
 [-1.43894943e+02 -1.91491104e+02  8.62024498e+00  1.68928928e+09]
 [-1.45967545e+02 -1.91393784e+02  8.64434528e+00  1.68928928e+09]
 [-1.48006073e+02 -1.91274277e+02  8.66828060e+00  1.68928928e+09]
 [-1.49856766e+02 -1.91137405e+02  8.68993282e+00  1.68928928e+09]
 [-1.51826889e+02 -1.90953400e+02  8.71292114e+00  1.68928928e+09]
 [-1.53760193e+02 -1.90726868e+02  8.73545265e+00  1.68928928e+09]
 [-1.55655563e+02 -1.90454269e+02  8.75757885e+00  1.68928928e+09]
 [-1.57369843e+02 -1.90160538e+02  8.77762604e+00  1.68928928e+09]
 [-1.59049286e+02 -1.89826904e+02  8.79741478e+00  1.68928928e+09]
 [-1.60828461e+02 -1.89423050e+02  8.81849670e+00  1.68928928e+09]
 [-1.62432236e+02 -1.89014709e+02  8.83764267e+00  1.68928928e+09]
 [-1.63998001e+02 -1.88575974e+02  8.85641098e+00  1.68928928e+09]
 [-1.65650803e+02 -1.88070862e+02  8.87636566e+00  1.68928928e+09]
 [-1.67137436e+02 -1.87581680e+02  8.89441776e+00  1.68928928e+09]
 [-1.68589005e+02 -1.87076416e+02  8.91209412e+00  1.68928928e+09]
 [-1.70124542e+02 -1.86518219e+02  8.93102455e+00  1.68928928e+09]
 [-1.71509964e+02 -1.85999176e+02  8.94818306e+00  1.68928928e+09]
 [-1.72978867e+02 -1.85439133e+02  8.96634865e+00  1.68928928e+09]
 [-1.74421616e+02 -1.84885345e+02  8.98416424e+00  1.68928928e+09]
 [-1.75845108e+02 -1.84339157e+02  9.00168037e+00  1.68928928e+09]
 [-1.77250732e+02 -1.83802567e+02  9.01915836e+00  1.68928928e+09]
 [-1.78533310e+02 -1.83317032e+02  9.03500271e+00  1.68928928e+09]
 [-1.79907608e+02 -1.82802170e+02  9.05190849e+00  1.68928928e+09]
 [-1.81269104e+02 -1.82297775e+02  9.06850052e+00  1.68928928e+09]
 [-1.82517853e+02 -1.81838974e+02  9.08383179e+00  1.68928928e+09]
 [-1.83863586e+02 -1.81343262e+02  9.10012531e+00  1.68928928e+09]
 [-1.85097595e+02 -1.80879425e+02  9.11498547e+00  1.68928928e+09]
 [-1.86321747e+02 -1.80402985e+02  9.13003445e+00  1.68928928e+09]
 [-1.87635529e+02 -1.79866592e+02  9.14614487e+00  1.68928929e+09]
 [-1.88935257e+02 -1.79305191e+02  9.16206455e+00  1.68928929e+09]
 [-1.90122910e+02 -1.78763428e+02  9.17685318e+00  1.68928929e+09]
 [-1.91397659e+02 -1.78151306e+02  9.19285107e+00  1.68928929e+09]
 [-1.92564102e+02 -1.77564468e+02  9.20740986e+00  1.68928929e+09]
 [-1.93816513e+02 -1.76905579e+02  9.22331047e+00  1.68928929e+09]
 [-1.94962418e+02 -1.76275589e+02  9.23811054e+00  1.68928929e+09]
 [-1.96192322e+02 -1.75569122e+02  9.25391197e+00  1.68928929e+09]
 [-1.97408981e+02 -1.74836929e+02  9.26974869e+00  1.68928929e+09]
 [-1.98611649e+02 -1.74078537e+02  9.28581810e+00  1.68928929e+09]
 [-1.99800385e+02 -1.73294296e+02  9.30170345e+00  1.68928929e+09]
 [-2.00975113e+02 -1.72484863e+02  9.31768894e+00  1.68928929e+09]
 [-2.02046341e+02 -1.71714554e+02  9.33214378e+00  1.68928929e+09]
 [-2.03104294e+02 -1.70920578e+02  9.34672832e+00  1.68928929e+09]
 [-2.04233994e+02 -1.70031662e+02  9.36203003e+00  1.68928929e+09]
 [-2.05260071e+02 -1.69183487e+02  9.37661648e+00  1.68928929e+09]
 [-2.06268845e+02 -1.68308075e+02  9.39071465e+00  1.68928929e+09]
 [-2.07258484e+02 -1.67404221e+02  9.40518570e+00  1.68928929e+09]
 [-2.08308273e+02 -1.66393417e+02  9.41989136e+00  1.68928929e+09]
 [-2.09256790e+02 -1.65432343e+02  9.43403339e+00  1.68928929e+09]
 [-2.10263901e+02 -1.64363663e+02  9.44829845e+00  1.68928929e+09]
 [-2.11175659e+02 -1.63353577e+02  9.46258640e+00  1.68928929e+09]
 [-2.12145721e+02 -1.62235779e+02  9.47646809e+00  1.68928929e+09]
 [-2.13026611e+02 -1.61184570e+02  9.49012566e+00  1.68928929e+09]
 [-2.13967834e+02 -1.60026596e+02  9.50424671e+00  1.68928929e+09]
 [-2.14896057e+02 -1.58849945e+02  9.51845360e+00  1.68928929e+09]
 [-2.15741776e+02 -1.57747299e+02  9.53185558e+00  1.68928929e+09]
 [-2.16645996e+02 -1.56534882e+02  9.54595947e+00  1.68928929e+09]
 [-2.17536270e+02 -1.55303558e+02  9.55968666e+00  1.68928929e+09]
 [-2.18345398e+02 -1.54149658e+02  9.57270813e+00  1.68928929e+09]
 [-2.19142105e+02 -1.52979523e+02  9.58483315e+00  1.68928929e+09]
 [-2.19990173e+02 -1.51693726e+02  9.59841442e+00  1.68928929e+09]
 [-2.20821304e+02 -1.50388519e+02  9.61149311e+00  1.68928929e+09]
 [-2.21572052e+02 -1.49166260e+02  9.62394714e+00  1.68928929e+09]
 [-2.22366272e+02 -1.47823318e+02  9.63647175e+00  1.68928929e+09]]","[[-1.26259102e+02 -1.91123505e+02  8.38606834e+00  1.68928928e+09]
 [-1.27379120e+02 -1.91124023e+02  8.39790440e+00  1.68928928e+09]
 [-1.28432938e+02 -1.91124481e+02  8.40903759e+00  1.68928928e+09]
 [-1.29595947e+02 -1.91125000e+02  8.42132092e+00  1.68928928e+09]
 [-1.30689102e+02 -1.91125443e+02  8.43286228e+00  1.68928928e+09]
 [-1.31800797e+02 -1.91125916e+02  8.44459724e+00  1.68928928e+09]
 [-1.33025787e+02 -1.91126328e+02  8.45752907e+00  1.68928928e+09]
 [-1.34175461e+02 -1.91126114e+02  8.46967125e+00  1.68928928e+09]
 [-1.35343033e+02 -1.91122620e+02  8.48200989e+00  1.68928928e+09]
 [-1.36528336e+02 -1.91117920e+02  8.49455070e+00  1.68928928e+09]
 [-1.37831955e+02 -1.91104431e+02  8.50836468e+00  1.68928928e+09]
 [-1.39155563e+02 -1.91083206e+02  8.52237797e+00  1.68928928e+09]
 [-1.40498764e+02 -1.91047592e+02  8.53662682e+00  1.68928928e+09]
 [-1.41756119e+02 -1.91009491e+02  8.55020046e+00  1.68928928e+09]
 [-1.43136383e+02 -1.90953186e+02  8.56547546e+00  1.68928928e+09]
 [-1.44532043e+02 -1.90878159e+02  8.58148193e+00  1.68928928e+09]
 [-1.45818588e+02 -1.90791367e+02  8.59696293e+00  1.68928928e+09]
 [-1.47098495e+02 -1.90697281e+02  8.61247158e+00  1.68928928e+09]
 [-1.48489212e+02 -1.90578232e+02  8.62898159e+00  1.68928928e+09]
 [-1.49782745e+02 -1.90446930e+02  8.64411926e+00  1.68928928e+09]
 [-1.51198410e+02 -1.90289978e+02  8.66051960e+00  1.68928928e+09]
 [-1.52512955e+02 -1.90117676e+02  8.67592525e+00  1.68928928e+09]
 [-1.53920151e+02 -1.89924454e+02  8.69276428e+00  1.68928928e+09]
 [-1.55289688e+02 -1.89712433e+02  8.70941830e+00  1.68928928e+09]
 [-1.56630234e+02 -1.89481247e+02  8.72555637e+00  1.68928928e+09]
 [-1.57960678e+02 -1.89238220e+02  8.74106503e+00  1.68928928e+09]
 [-1.59191330e+02 -1.88996017e+02  8.75527191e+00  1.68928928e+09]
 [-1.60522537e+02 -1.88709137e+02  8.77088737e+00  1.68928928e+09]
 [-1.61740555e+02 -1.88432983e+02  8.78541946e+00  1.68928928e+09]
 [-1.63039856e+02 -1.88120987e+02  8.80121422e+00  1.68928928e+09]
 [-1.64218262e+02 -1.87815292e+02  8.81563187e+00  1.68928928e+09]
 [-1.65477203e+02 -1.87471710e+02  8.83087349e+00  1.68928928e+09]
 [-1.66625168e+02 -1.87148788e+02  8.84472561e+00  1.68928928e+09]
 [-1.67847260e+02 -1.86782333e+02  8.85957241e+00  1.68928928e+09]
 [-1.69047806e+02 -1.86406189e+02  8.87421227e+00  1.68928928e+09]
 [-1.70135330e+02 -1.86048370e+02  8.88758755e+00  1.68928928e+09]
 [-1.71289124e+02 -1.85645996e+02  8.90188313e+00  1.68928928e+09]
 [-1.72337601e+02 -1.85276825e+02  8.91478443e+00  1.68928928e+09]
 [-1.73446304e+02 -1.84860672e+02  8.92858887e+00  1.68928928e+09]
 [-1.74531708e+02 -1.84437454e+02  8.94213200e+00  1.68928928e+09]
 [-1.75595901e+02 -1.84010910e+02  8.95545769e+00  1.68928928e+09]
 [-1.76635132e+02 -1.83574799e+02  8.96855259e+00  1.68928928e+09]
 [-1.77652420e+02 -1.83139679e+02  8.98143673e+00  1.68928928e+09]
 [-1.78641266e+02 -1.82694260e+02  8.99412823e+00  1.68928928e+09]
 [-1.79537735e+02 -1.82286911e+02  9.00553608e+00  1.68928928e+09]
 [-1.80484436e+02 -1.81833084e+02  9.01774502e+00  1.68928928e+09]
 [-1.81416885e+02 -1.81382355e+02  9.02967453e+00  1.68928928e+09]
 [-1.82325485e+02 -1.80919510e+02  9.04155064e+00  1.68928928e+09]
 [-1.83150681e+02 -1.80496231e+02  9.05235863e+00  1.68928928e+09]
 [-1.84020096e+02 -1.80028412e+02  9.06397343e+00  1.68928928e+09]
 [-1.84872879e+02 -1.79563339e+02  9.07521343e+00  1.68928928e+09]
 [-1.85704041e+02 -1.79092804e+02  9.08632851e+00  1.68928928e+09]
 [-1.86456268e+02 -1.78658524e+02  9.09632397e+00  1.68928928e+09]
 [-1.87191147e+02 -1.78221649e+02  9.10628510e+00  1.68928928e+09]
 [-1.87974197e+02 -1.77754211e+02  9.11678982e+00  1.68928928e+09]
 [-1.88674255e+02 -1.77314911e+02  9.12644768e+00  1.68928928e+09]
 [-1.89364456e+02 -1.76884720e+02  9.13588142e+00  1.68928928e+09]
 [-1.90090469e+02 -1.76415527e+02  9.14594364e+00  1.68928928e+09]
 [-1.90744705e+02 -1.75986572e+02  9.15511990e+00  1.68928928e+09]
 [-1.91385971e+02 -1.75562790e+02  9.16400242e+00  1.68928928e+09]
 [-1.92057022e+02 -1.75099045e+02  9.17355347e+00  1.68928928e+09]
 [-1.92666946e+02 -1.74680405e+02  9.18205929e+00  1.68928928e+09]
 [-1.93305817e+02 -1.74222931e+02  9.19119740e+00  1.68928928e+09]
 [-1.93931229e+02 -1.73773666e+02  9.20020390e+00  1.68928928e+09]
 [-1.94544006e+02 -1.73329666e+02  9.20891190e+00  1.68928928e+09]
 [-1.95137985e+02 -1.72879349e+02  9.21757317e+00  1.68928928e+09]
 [-1.95683044e+02 -1.72469238e+02  9.22536755e+00  1.68928928e+09]
 [-1.96259903e+02 -1.72019806e+02  9.23384762e+00  1.68928928e+09]
 [-1.96826324e+02 -1.71573471e+02  9.24232292e+00  1.68928928e+09]
 [-1.97342575e+02 -1.71165344e+02  9.24986553e+00  1.68928928e+09]
 [-1.97888062e+02 -1.70716736e+02  9.25817776e+00  1.68928928e+09]
 [-1.98390015e+02 -1.70303818e+02  9.26603603e+00  1.68928928e+09]
 [-1.98891220e+02 -1.69889114e+02  9.27298164e+00  1.68928928e+09]
 [-1.99423233e+02 -1.69430344e+02  9.28086853e+00  1.68928929e+09]
 [-1.99953720e+02 -1.68974472e+02  9.28895664e+00  1.68928929e+09]
 [-2.00440018e+02 -1.68553024e+02  9.29651642e+00  1.68928929e+09]
 [-2.00955933e+02 -1.68086151e+02  9.30433750e+00  1.68928929e+09]
 [-2.01435028e+02 -1.67656128e+02  9.31137943e+00  1.68928929e+09]
 [-2.01946945e+02 -1.67180771e+02  9.31947231e+00  1.68928929e+09]
 [-2.02417587e+02 -1.66739349e+02  9.32674313e+00  1.68928929e+09]
 [-2.02927353e+02 -1.66260071e+02  9.33464622e+00  1.68928929e+09]
 [-2.03427551e+02 -1.65771210e+02  9.34217167e+00  1.68928929e+09]
 [-2.03928375e+02 -1.65281967e+02  9.35000801e+00  1.68928929e+09]
 [-2.04424210e+02 -1.64785049e+02  9.35800076e+00  1.68928929e+09]
 [-2.04916077e+02 -1.64282669e+02  9.36596680e+00  1.68928929e+09]
 [-2.05371613e+02 -1.63817703e+02  9.37245750e+00  1.68928929e+09]
 [-2.05820465e+02 -1.63345093e+02  9.37902737e+00  1.68928929e+09]
 [-2.06304688e+02 -1.62829849e+02  9.38696480e+00  1.68928929e+09]
 [-2.06751923e+02 -1.62350967e+02  9.39407921e+00  1.68928929e+09]
 [-2.07190796e+02 -1.61861191e+02  9.40060425e+00  1.68928929e+09]
 [-2.07634293e+02 -1.61371506e+02  9.40750027e+00  1.68928929e+09]
 [-2.08112106e+02 -1.60835175e+02  9.41543007e+00  1.68928929e+09]
 [-2.08545151e+02 -1.60331253e+02  9.42224979e+00  1.68928929e+09]
 [-2.09018936e+02 -1.59784882e+02  9.42926502e+00  1.68928929e+09]
 [-2.09446808e+02 -1.59269867e+02  9.43603802e+00  1.68928929e+09]
 [-2.09913239e+02 -1.58710068e+02  9.44379616e+00  1.68928929e+09]
 [-2.10340088e+02 -1.58185776e+02  9.45034885e+00  1.68928929e+09]
 [-2.10797501e+02 -1.57610764e+02  9.45787048e+00  1.68928929e+09]
 [-2.11257782e+02 -1.57033539e+02  9.46527004e+00  1.68928929e+09]
 [-2.11675781e+02 -1.56492111e+02  9.47184563e+00  1.68928929e+09]
 [-2.12127457e+02 -1.55900665e+02  9.47910213e+00  1.68928929e+09]
 [-2.12578934e+02 -1.55303940e+02  9.48687458e+00  1.68928929e+09]
 [-2.12986954e+02 -1.54743011e+02  9.49394798e+00  1.68928929e+09]
 [-2.13399841e+02 -1.54180511e+02  9.50047398e+00  1.68928929e+09]
 [-2.13836502e+02 -1.53560226e+02  9.50737190e+00  1.68928929e+09]
 [-2.14274857e+02 -1.52937210e+02  9.51478481e+00  1.68928929e+09]
 [-2.14674973e+02 -1.52354660e+02  9.52164650e+00  1.68928929e+09]
 [-2.15102768e+02 -1.51716095e+02  9.52901173e+00  1.68928929e+09]]"
1,"[[ 1.84034805e+02  1.33773117e+02  3.67719643e-02  1.68928932e+09]
 [ 1.85302673e+02  1.30572510e+02  3.67542654e-02  1.68928932e+09]
 [ 1.86381851e+02  1.27584106e+02  3.67412940e-02  1.68928932e+09]
 [ 1.87453888e+02  1.24313354e+02  3.67257670e-02  1.68928932e+09]
 [ 1.88425751e+02  1.21011299e+02  3.67121510e-02  1.68928932e+09]
 [ 1.89298996e+02  1.17681366e+02  3.66986468e-02  1.68928932e+09]
 [ 1.90076340e+02  1.14326752e+02  3.66811380e-02  1.68928932e+09]
 [ 1.90712357e+02  1.11211060e+02  3.66590507e-02  1.68928932e+09]
 [ 1.91275635e+02  1.08079414e+02  3.66278067e-02  1.68928932e+09]
 [ 1.91811691e+02  1.04671257e+02  3.65834050e-02  1.68928932e+09]
 [ 1.92247131e+02  1.01512871e+02  3.65457535e-02  1.68928932e+09]
 [ 1.92635773e+02  9.83442078e+01  3.64770889e-02  1.68928932e+09]
 [ 1.93017242e+02  9.49015274e+01  3.64026651e-02  1.68928932e+09]
 [ 1.93344391e+02  9.17156601e+01  3.63336541e-02  1.68928932e+09]
 [ 1.93679779e+02  8.82565308e+01  3.62746790e-02  1.68928932e+09]
 [ 1.93996475e+02  8.47896271e+01  3.62494253e-02  1.68928932e+09]
 [ 1.94291306e+02  8.13149261e+01  3.62524800e-02  1.68928932e+09]
 [ 1.94559448e+02  7.78322983e+01  3.62689979e-02  1.68928932e+09]
 [ 1.94797531e+02  7.43416824e+01  3.62849794e-02  1.68928932e+09]
 [ 1.94989960e+02  7.11125946e+01  3.62928770e-02  1.68928932e+09]
 [ 1.95170959e+02  6.76070328e+01  3.62899378e-02  1.68928932e+09]
 [ 1.95328583e+02  6.40939560e+01  3.61619927e-02  1.68928932e+09]
 [ 1.95469055e+02  6.05735321e+01  3.62469852e-02  1.68928932e+09]
 [ 1.95588730e+02  5.73173866e+01  3.62385921e-02  1.68928932e+09]
 [ 1.95712479e+02  5.37826958e+01  3.61988805e-02  1.68928932e+09]
 [ 1.95824982e+02  5.05131569e+01  3.57059464e-02  1.68928932e+09]
 [ 1.95946976e+02  4.69642868e+01  3.61243822e-02  1.68928932e+09]
 [ 1.96060822e+02  4.36817169e+01  3.61914821e-02  1.68928932e+09]
 [ 1.96185516e+02  4.01182022e+01  3.61674875e-02  1.68928932e+09]
 [ 1.96301407e+02  3.68216896e+01  3.61382291e-02  1.68928932e+09]
 [ 1.96427048e+02  3.32422256e+01  3.61175910e-02  1.68928932e+09]
 [ 1.96551682e+02  2.96536255e+01  3.61080542e-02  1.68928932e+09]
 [ 1.96673828e+02  2.60555534e+01  3.61069851e-02  1.68928932e+09]
 [ 1.96791504e+02  2.24478607e+01  3.61127071e-02  1.68928932e+09]
 [ 1.96902557e+02  1.88305473e+01  3.59724052e-02  1.68928932e+09]
 [ 1.97009689e+02  1.52036810e+01  3.66024785e-02  1.68928932e+09]
 [ 1.97101166e+02  1.18463717e+01  3.68630216e-02  1.68928932e+09]
 [ 1.97193512e+02  8.19703388e+00  3.65493372e-02  1.68928932e+09]
 [ 1.97271759e+02  4.81596231e+00  3.62824239e-02  1.68928932e+09]
 [ 1.97347610e+02  1.13911867e+00  3.61307897e-02  1.68928932e+09]
 [ 1.97412308e+02 -2.55249500e+00  3.60795967e-02  1.68928932e+09]
 [ 1.97464005e+02 -6.25890684e+00  3.60753238e-02  1.68928932e+09]
 [ 1.97502106e+02 -9.98005486e+00  3.60824578e-02  1.68928932e+09]
 [ 1.97526962e+02 -1.37158442e+01  3.60885598e-02  1.68928932e+09]
 [ 1.97539566e+02 -1.74661560e+01  3.60852815e-02  1.68928932e+09]
 [ 1.97542221e+02 -2.09407616e+01  3.60468663e-02  1.68928932e+09]
 [ 1.97538101e+02 -2.44275780e+01  3.60667780e-02  1.68928932e+09]
 [ 1.97528412e+02 -2.82186279e+01  3.60639952e-02  1.68928932e+09]
 [ 1.97517258e+02 -3.20242271e+01  3.62747945e-02  1.68928932e+09]
 [ 1.97507416e+02 -3.58440285e+01  3.67795154e-02  1.68928932e+09]
 [ 1.97500015e+02 -3.93821831e+01  3.65729891e-02  1.68928932e+09]
 [ 1.97492752e+02 -4.32286377e+01  3.50931920e-02  1.68928932e+09]
 [ 1.97487381e+02 -4.70876274e+01  3.76294702e-02  1.68928932e+09]
 [ 1.97463821e+02 -5.09605751e+01  3.72325890e-02  1.68928932e+09]
 [ 1.97419983e+02 -5.45466461e+01  3.67219523e-02  1.68928932e+09]
 [ 1.97348572e+02 -5.81425247e+01  3.64417657e-02  1.68928932e+09]]","[[ 1.92945328e+02  3.63143539e+01 -9.26795974e-03  1.68928932e+09]
 [ 1.92958786e+02  3.51704674e+01 -9.36935376e-03  1.68928932e+09]
 [ 1.92971298e+02  3.40997162e+01 -9.55394749e-03  1.68928932e+09]
 [ 1.92985153e+02  3.29198418e+01 -9.74941254e-03  1.68928932e+09]
 [ 1.92999222e+02  3.17180481e+01 -9.87304654e-03  1.68928932e+09]
 [ 1.93013535e+02  3.04940739e+01 -9.91878472e-03  1.68928932e+09]
 [ 1.93028122e+02  2.92479019e+01 -9.91542824e-03  1.68928932e+09]
 [ 1.93041794e+02  2.80779533e+01 -9.89624020e-03  1.68928932e+09]
 [ 1.93055695e+02  2.68892517e+01 -9.87701397e-03  1.68928932e+09]
 [ 1.93070999e+02  2.55804825e+01 -9.86316614e-03  1.68928932e+09]
 [ 1.93085327e+02  2.43531399e+01 -9.85664316e-03  1.68928932e+09]
 [ 1.93099884e+02  2.31074772e+01 -9.85313393e-03  1.68928932e+09]
 [ 1.93115891e+02  2.17374878e+01 -9.85050201e-03  1.68928932e+09]
 [ 1.93130890e+02  2.04540920e+01 -9.84787010e-03  1.68928932e+09]
 [ 1.93147385e+02  1.90435505e+01 -9.84405540e-03  1.68928932e+09]
 [ 1.93164139e+02  1.76121769e+01 -9.83997341e-03  1.68928932e+09]
 [ 1.93181152e+02  1.61601410e+01 -9.83562414e-03  1.68928932e+09]
 [ 1.93199387e+02  1.46876268e+01 -9.83108487e-03  1.68928932e+09]
 [ 1.93218689e+02  1.31948023e+01 -9.82681289e-03  1.68928932e+09]
 [ 1.93238739e+02  1.17989521e+01 -9.82257817e-03  1.68928932e+09]
 [ 1.93261459e+02  1.02675686e+01 -9.81880166e-03  1.68928932e+09]
 [ 1.93287003e+02  8.71639729e+00 -9.81464330e-03  1.68928932e+09]
 [ 1.93313904e+02  7.14556503e+00 -9.81075224e-03  1.68928932e+09]
 [ 1.93339386e+02  5.67824411e+00 -9.80716664e-03  1.68928932e+09]
 [ 1.93367249e+02  4.07002306e+00 -9.80327558e-03  1.68928932e+09]
 [ 1.93391556e+02  2.56843925e+00 -9.79957543e-03  1.68928932e+09]
 [ 1.93417145e+02  9.23391044e-01 -9.79553163e-03  1.68928932e+09]
 [ 1.93437210e+02 -6.11900687e-01 -9.79152694e-03  1.68928932e+09]
 [ 1.93453140e+02 -2.29312444e+00 -9.78679676e-03  1.68928932e+09]
 [ 1.93468338e+02 -3.86152601e+00 -9.78393573e-03  1.68928932e+09]
 [ 1.93477112e+02 -5.57831573e+00 -9.77935735e-03  1.68928932e+09]
 [ 1.93482834e+02 -7.31343126e+00 -9.77657270e-03  1.68928932e+09]
 [ 1.93484924e+02 -9.06669140e+00 -9.77313984e-03  1.68928932e+09]
 [ 1.93482727e+02 -1.08379612e+01 -9.76978242e-03  1.68928932e+09]
 [ 1.93477554e+02 -1.26271009e+01 -9.76657867e-03  1.68928932e+09]
 [ 1.93470016e+02 -1.44318371e+01 -9.73117817e-03  1.68928932e+09]
 [ 1.93460510e+02 -1.61013432e+01 -9.57241002e-03  1.68928932e+09]
 [ 1.93448593e+02 -1.79054470e+01 -9.33162682e-03  1.68928932e+09]
 [ 1.93436417e+02 -1.95718460e+01 -9.24892444e-03  1.68928932e+09]
 [ 1.93421448e+02 -2.13873043e+01 -9.35684144e-03  1.68928932e+09]
 [ 1.93405350e+02 -2.32168884e+01 -9.53235570e-03  1.68928932e+09]
 [ 1.93388321e+02 -2.50571041e+01 -9.60765779e-03  1.68928932e+09]
 [ 1.93370422e+02 -2.69006920e+01 -9.53125022e-03  1.68928932e+09]
 [ 1.93351837e+02 -2.87471943e+01 -9.43477638e-03  1.68928932e+09]
 [ 1.93332718e+02 -3.06023560e+01 -9.44145210e-03  1.68928932e+09]
 [ 1.93314651e+02 -3.23248367e+01 -9.50260181e-03  1.68928932e+09]
 [ 1.93296097e+02 -3.40540123e+01 -9.52175073e-03  1.68928932e+09]
 [ 1.93275696e+02 -3.59312744e+01 -9.47666168e-03  1.68928932e+09]
 [ 1.93255020e+02 -3.78137207e+01 -9.44175664e-03  1.68928932e+09]
 [ 1.93234100e+02 -3.97049446e+01 -9.46720131e-03  1.68928932e+09]
 [ 1.93214447e+02 -4.14589691e+01 -9.50328819e-03  1.68928932e+09]
 [ 1.93193008e+02 -4.33653450e+01 -9.49760433e-03  1.68928932e+09]
 [ 1.93171356e+02 -4.52764244e+01 -9.45945736e-03  1.68928932e+09]
 [ 1.93149551e+02 -4.71937141e+01 -9.44580045e-03  1.68928932e+09]
 [ 1.93129257e+02 -4.89705734e+01 -9.46411118e-03  1.68928932e+09]
 [ 1.93108887e+02 -5.07535820e+01 -9.47696622e-03  1.68928932e+09]]"
